Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ADILABAD,ADILABAD,JAINATH,BELA,EKORI,6,WATER WORKS,2,1,13,10.0
ADILABAD,ADILABAD,JAINATH,BELA,GANESHPUR,6,WATER WORKS,1,1,0,3.0
ADILABAD,ADILABAD,JAINATH,BELA,GUDA,6,WATER WORKS,2,2,0,2.0
ADILABAD,ADILABAD,JAINATH,BELA,JUNONI,6,WATER WORKS,2,0,0,7.0
ADILABAD,ADILABAD,JAINATH,BELA,KAMGARPUR,6,WATER WORKS,1,1,151,1.0
ADILABAD,ADILABAD,JAINATH,BELA,KAPSI (B),6,WATER WORKS,2,0,0,8.0
ADILABAD,ADILABAD,JAINATH,BELA,KARONI (B),6,WATER WORKS,1,0,0,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,GUNJALA,6,WATER WORKS,3,2,158,11.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,HEERAPUR,6,WATER WORKS,1,1,0,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,JAMBODA,6,WATER WORKS,2,1,238,6.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,JHURI,6,WATER WORKS,2,2,23493,56.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAIRDAT WADA,6,WATER WORKS,1,1,300,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KALAMAGUDA,6,WATER WORKS,1,1,67,1.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAMPOOR,6,WATER WORKS,3,3,811,9.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHADKI,6,WATER WORKS,2,2,381,8.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHADODI,6,WATER WORKS,2,2,0,2.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHANDOW,6,WATER WORKS,5,5,660,24.667
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOLAMA,6,WATER WORKS,1,1,0,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KONDI.KOLAMGUDA,6,WATER WORKS,1,1,0,2.25
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOTHAPALLI (C),6,WATER WORKS,3,3,347,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOTHAPALLY (G),6,WATER WORKS,2,1,199,6.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KUNIKASA,6,WATER WORKS,2,2,364,4.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,Kothapally h,6,WATER WORKS,1,1,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RAJARAM,6,WATER WORKS,1,1,836,3.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RALLAPET,6,WATER WORKS,2,2,650,15.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RAMPUR,6,WATER WORKS,3,3,317,9.333
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RANGAPOOR,6,WATER WORKS,1,1,224,3.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,REBBENA,6,WATER WORKS,7,7,9942,31.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,ROLLAPHAD,6,WATER WORKS,2,2,974,6.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,ROUTHU SHANKAPALLY,6,WATER WORKS,3,1,84,9.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KATANSKAPUR,6,WATER WORKS,1,1,168,0.007
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KOTHAGATTU,6,WATER WORKS,1,1,295,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,LINGAMADUGUPALLY,6,WATER WORKS,2,2,1916,12.5
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NIRKULLA,6,WATER WORKS,3,3,1216,15.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,OGGAIAPALLY,6,WATER WORKS,1,1,0,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PEDHAPUR,6,WATER WORKS,5,5,7565,25.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PENCHIKALAPET,6,WATER WORKS,2,2,926,10.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,THIRUMALAGIRI,6,WATER WORKS,1,1,473,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DAMARA,6,WATER WORKS,9,4,1074,47.5
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DAMMANAPET,6,WATER WORKS,1,1,424,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DURGAMPET,6,WATER WORKS,2,1,1042,10.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,KOGILIVAI,6,WATER WORKS,2,2,719,10.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,LADELLA,6,WATER WORKS,2,2,485,10.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,6,WATER WORKS,2,2,305,15.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,ORUGONDA,6,WATER WORKS,3,3,2706,20.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - SOUTH,ADILABAD - SOUTH,6,WATER WORKS,6,3,433,85.333
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,6,WATER WORKS,15,9,1995,58.666
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,BHATTISAVARGOAN,6,WATER WORKS,20,14,3976,83.866
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,6,WATER WORKS,13,13,7269,51.666
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,MAVALA,6,WATER WORKS,7,7,3154,31.333
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,VAGHAPUR,6,WATER WORKS,10,5,4445,48.0
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,ANDHURGUDA,6,WATER WORKS,2,2,0,4.0
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,BAZARHATHNOOR,6,WATER WORKS,9,9,3092,24.0
ADILABAD,ADILABAD,JAINATH,BELA,CHAPRALA,6,WATER WORKS,1,1,0,5.0
ADILABAD,ADILABAD,JAINATH,BELA,CHINNUGUDA,6,WATER WORKS,1,1,0,5.0
ADILABAD,ADILABAD,JAINATH,BELA,DAHEGAON,6,WATER WORKS,2,2,1255,9.667
ADILABAD,ADILABAD,JAINATH,BELA,DEVAPUR,6,WATER WORKS,1,1,0,1.0
ADILABAD,ADILABAD,JAINATH,BELA,DHOPHTALA,6,WATER WORKS,1,1,0,3.0
ADILABAD,ADILABAD,JAINATH,BELA,DOUNA,6,WATER WORKS,1,0,0,3.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GUDAPALLI (KOTANCHA),6,WATER WORKS,1,1,151,5.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,Ijjaiahpally,6,WATER WORKS,1,1,776,7.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAGGAIAHPALLI-K.CHA,6,WATER WORKS,1,1,89,7.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAGGAIAHPET,6,WATER WORKS,3,3,25720,58.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAMSHEEDBEGPET,6,WATER WORKS,1,1,0,7.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,KANAPARTHY,6,WATER WORKS,2,2,3840,12.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,ELKESHWARAM(LNKKSHRM,6,WATER WORKS,1,1,185,5.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,ENKAPALLY,6,WATER WORKS,1,1,864,5.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KALESHWARAM,6,WATER WORKS,7,7,8219,44.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KANTLAM,6,WATER WORKS,1,1,411,10.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KISTARAOPET,6,WATER WORKS,1,1,519,7.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KUDURUPALLY,6,WATER WORKS,2,2,1830,8.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MADDULAPALLY,6,WATER WORKS,2,2,1835,8.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MAHADEVPUR,6,WATER WORKS,12,12,11039,59.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MASZID PALLY,6,WATER WORKS,1,1,948,2.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,METPALLY,6,WATER WORKS,3,3,1912,11.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,PALUGULA,6,WATER WORKS,6,6,1604,12.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,DEVAGIRIPATNAM,6,WATER WORKS,2,2,25000,123.28
BHUPALAPALLY,MULUGU,MULUG,MULUGU,GATTAMPALLI,6,WATER WORKS,1,1,7374,2.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,INCHERLA,6,WATER WORKS,2,2,0,7.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JAGGANNAGUDEM,6,WATER WORKS,1,1,956,5.333
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JAGGANNAPETA,6,WATER WORKS,2,2,616,10.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JANGALAPALLI,6,WATER WORKS,1,1,706,10.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JEEVANTHARAOPALLY,6,WATER WORKS,1,1,432,5.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KANNAIGUDEM,6,WATER WORKS,1,1,0,5.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KASIMDEVPET,6,WATER WORKS,1,1,166,1.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KOTHUR,6,WATER WORKS,2,2,52,10.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,GUDEPAHAD,6,WATER WORKS,2,2,1131,5.007
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,HOUSE BOURSE,6,WATER WORKS,1,1,1485,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KAMARAM,6,WATER WORKS,1,1,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,GUNDLA MADUGU-TP,6,WATER WORKS,2,2,6,2.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,HANUMA THANDA-TP,6,WATER WORKS,1,1,86,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,HATCHATHANDA - TP,6,WATER WORKS,1,1,0,1.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,IPPALA THANDA - TP,6,WATER WORKS,1,1,202,1.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,JANDALA THANDA-TP,6,WATER WORKS,1,1,680,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KOKYA THANDA -TP,6,WATER WORKS,1,1,805,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KONDANGULA BODU-TP,6,WATER WORKS,1,1,0,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,SUDIMALLA-YR,6,WATER WORKS,8,2,5,49.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,6,WATER WORKS,21,14,34787,269.485
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,BOJJAI GUDEM-YR,6,WATER WORKS,4,2,794,27.94
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,C KOMMUGUDEM-YR,6,WATER WORKS,2,2,722,10.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,CHOUTIGUDEM,6,WATER WORKS,3,3,1895,13.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GOLLAGUDEM-MP,6,WATER WORKS,1,1,808,5.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GONDIPROLU,6,WATER WORKS,1,1,1020,5.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GUNDALAPADUCOLONY,6,WATER WORKS,1,1,842,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GUTTA GUDEM,6,WATER WORKS,2,1,304,10.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,J.N.PURAM,6,WATER WORKS,6,6,4399,36.04
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KAMALAPURAM,6,WATER WORKS,4,4,1457,20.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOBBARI PADU,6,WATER WORKS,1,1,593,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOMMUGUDEM-MP,6,WATER WORKS,2,2,675,5.007
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOTHA GANGARAM,6,WATER WORKS,5,5,1228,24.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DAMARANCHAPALLI  CKP,6,WATER WORKS,3,3,4291,17.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DHAMMANNAPET II,6,WATER WORKS,4,4,1724,27.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DHUMPALLAPALLY,6,WATER WORKS,4,4,2076,25.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GADEPALLI  REGONDA,6,WATER WORKS,1,1,1326,5.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GHANDHINAGAR,6,WATER WORKS,1,1,1093,7.5
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,BABAPOOR,6,WATER WORKS,3,3,131,15.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,BABASAGAR,6,WATER WORKS,3,3,246,9.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,BODAMPALLY (CHEEPURUDUBBA),6,WATER WORKS,1,1,0,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,BUREPELLY,6,WATER WORKS,1,1,320,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,CHINTALAMANPALLY,6,WATER WORKS,2,2,298,6.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,DABBA,6,WATER WORKS,3,3,126,11.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,GANGAPOOR (K),6,WATER WORKS,1,1,50,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,GOWRARAM,6,WATER WORKS,1,1,987,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K LAXIPURAM,6,WATER WORKS,1,1,0,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K REGUBALLI <KALSA>,6,WATER WORKS,1,1,300,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K.DUMMUGUDEM,6,WATER WORKS,1,1,86,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KANNAPURAM,6,WATER WORKS,1,1,1353,9.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KATAIGUDEM,6,WATER WORKS,1,1,441,4.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHA DANTHENAM,6,WATER WORKS,1,1,1014,5.54
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHAPALLY,6,WATER WORKS,1,1,369,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,VENKATRAO PETA,6,WATER WORKS,1,1,0,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,VIPPALAGUMPU,6,WATER WORKS,1,1,0,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,3 INCLINE-KR,6,WATER WORKS,1,1,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,4-INCLINE-KR,6,WATER WORKS,3,2,12269,63.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,ANANDA KHANI-KR,6,WATER WORKS,1,1,912,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,CHUNCHUPALLY,6,WATER WORKS,12,6,1885,79.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,CHINTALA LANKA-TP,6,WATER WORKS,2,2,123,2.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,CHINTORI CHILKA-TP,6,WATER WORKS,4,4,622,7.1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,DANTELA THANDA - TP,6,WATER WORKS,2,2,185,8.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,ERYA THANDA - TP,6,WATER WORKS,1,1,142,1.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,GANGARAM-TP,6,WATER WORKS,2,2,645,6.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,GANGAPOOR,6,WATER WORKS,1,1,265,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,GUNDALA,6,WATER WORKS,4,4,1045,12.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,KONDA PALLY (R),6,WATER WORKS,3,3,330,9.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,MADAVAI GUDA,6,WATER WORKS,1,1,663,3.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,NAMBALA,6,WATER WORKS,9,9,1972,31.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,NARAYANAPUR,6,WATER WORKS,2,2,873,10.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,NAVEGAOM (R),6,WATER WORKS,2,2,0,8.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,NERUPALLY,6,WATER WORKS,1,1,186,5.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,PERSANAMBALA,6,WATER WORKS,2,1,559,6.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,POLTHAPALLI,6,WATER WORKS,1,1,58,5.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,POSHIGAON,6,WATER WORKS,2,2,3387,8.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,PULIKUNTA,6,WATER WORKS,3,1,0,13.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,PUNJEMERAGUDA,6,WATER WORKS,3,0,0,15.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,BUGGAGUDA,6,WATER WORKS,1,1,100,1.333
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,CHELMELA,6,WATER WORKS,1,1,1415,80.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,CHINTAPALLY,6,WATER WORKS,1,1,1025,5.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,DANTANPALLY,6,WATER WORKS,2,1,0,6.333
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,DEVAIGUDA,6,WATER WORKS,1,0,0,3.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,DORLI,6,WATER WORKS,1,0,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,DUGGAPOOR,6,WATER WORKS,1,1,23,2.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,ERKAPALLY,6,WATER WORKS,2,0,0,7.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,GADALAPALLY,6,WATER WORKS,2,2,50,7.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,GAMBIRRAOPET (T),6,WATER WORKS,1,0,0,3.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,THALAYEE,6,WATER WORKS,1,0,0,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,UTASARANGA PALLY,6,WATER WORKS,1,1,43,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,ANKONDA,6,WATER WORKS,1,1,49,5.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,THANTHOLI,6,WATER WORKS,3,3,1099,12.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,VANVAT,6,WATER WORKS,2,2,1775,21.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,VASANTGUDA,6,WATER WORKS,1,1,487,5.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,YAPALGUDA,6,WATER WORKS,9,9,1481,33.999
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,VEGDHARI,6,WATER WORKS,1,1,90,2.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,VENKATAPUR,6,WATER WORKS,4,4,334,8.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,WADDUR,6,WATER WORKS,8,8,1468,22.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,WANKIDI,6,WATER WORKS,6,6,566,13.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,YAPALGUDA,6,WATER WORKS,1,1,0,0.0
ADILABAD,ADILABAD,JAINATH,BELA,AVALPUR,6,WATER WORKS,2,2,0,8.0
ADILABAD,ADILABAD,JAINATH,BELA,BALUGUDA,6,WATER WORKS,1,1,33,3.0
ADILABAD,ADILABAD,JAINATH,BELA,BEDHODA,6,WATER WORKS,1,1,625,3.0
ADILABAD,ADILABAD,JAINATH,BELA,BELA,6,WATER WORKS,5,5,1991,22.667
ADILABAD,ADILABAD,JAINATH,BELA,BHADI,6,WATER WORKS,1,1,412,3.0
ADILABAD,ADILABAD,JAINATH,BELA,BHAVANIGUDA,6,WATER WORKS,1,0,0,3.0
ADILABAD,ADILABAD,JAINATH,BELA,CHANDPALLI,6,WATER WORKS,3,2,44,10.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BAVANIGUDA,6,WATER WORKS,1,0,0,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BHEEMPUR,6,WATER WORKS,3,3,1304,13.5
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BODDIGUDA,6,WATER WORKS,3,3,728,11.333
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BOPPA POOR,6,WATER WORKS,1,1,580,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BULLIKASA,6,WATER WORKS,1,1,172,3.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,Balanpur,6,WATER WORKS,1,1,1221,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,CHORIGOAN,6,WATER WORKS,2,1,20,8.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DABA (K),6,WATER WORKS,1,1,838,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DEVAPATAR,6,WATER WORKS,1,1,477,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DEVARIGUDA,6,WATER WORKS,2,1,0,8.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DHABA (B),6,WATER WORKS,6,4,0,18.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DONGARGOAN,6,WATER WORKS,6,5,1003,18.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,Empally g,6,WATER WORKS,3,3,550,9.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,GADHIGUDA,6,WATER WORKS,5,5,402,15.0
BHUPALAPALLY,MULUGU,MULUG,MALLAMPALLY,SREENAGAR,6,WATER WORKS,2,2,1815,10.0
BHUPALAPALLY,MULUGU,MULUG,MALLAMPALLY,VENKATESWARLAPALLY,6,WATER WORKS,1,1,1791,5.0
BHUPALAPALLY,MULUGU,MULUG,MALLAMPALLY,YEPPALAGADDA,6,WATER WORKS,1,1,0,5.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,ANKANNAGUDEM,6,WATER WORKS,1,1,90,5.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,BANDARUPALLY,6,WATER WORKS,1,1,0,5.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,BHEEMPALLY,6,WATER WORKS,13,11,5519,27.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,DESHRAJ PALLY,6,WATER WORKS,10,9,1367,18.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,GUNDED,6,WATER WORKS,7,7,2181,19.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,GUNTURPALLY,6,WATER WORKS,2,1,805,10.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,JUJUNOOR,6,WATER WORKS,1,1,0,5.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,KANIPARTI,6,WATER WORKS,8,8,4263,28.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,KANNOOR,6,WATER WORKS,8,7,8050,30.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,MARRIPALLIGUDEM,6,WATER WORKS,4,4,6814,16.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,PANGIDIPALLY,6,WATER WORKS,3,3,2538,15.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,SHAMBUNIPALLY,6,WATER WORKS,5,5,4928,25.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,UPPAL,6,WATER WORKS,15,15,22383,34.0
